2023-03-08 17:38:33 status installed python3-dbus:amd64 1.2.18-3build1
2023-03-08 17:38:33 configure python3-apt:amd64 2.3.0ubuntu2 <none>
2023-03-08 17:38:33 status unpacked python3-apt:amd64 2.3.0ubuntu2
2023-03-08 17:38:33 status half-configured python3-apt:amd64 2.3.0ubuntu2
2023-03-08 17:38:33 status installed python3-apt:amd64 2.3.0ubuntu2
2023-03-08 17:38:33 configure python3-yaml:amd64 5.4.1-1ubuntu1 <none>
2023-03-08 17:38:33 status unpacked python3-yaml:amd64 5.4.1-1ubuntu1
2023-03-08 17:38:33 status half-configured python3-yaml:amd64 5.4.1-1ubuntu1
2023-03-08 17:38:34 status installed python3-yaml:amd64 5.4.1-1ubuntu1
2023-03-08 17:38:34 configure netplan.io:amd64 0.104-0ubuntu2 <none>
2023-03-08 17:38:34 status unpacked netplan.io:amd64 0.104-0ubuntu2
2023-03-08 17:38:34 status half-configured netplan.io:amd64 0.104-0ubuntu2
2023-03-08 17:38:34 status installed netplan.io:amd64 0.104-0ubuntu2
2023-03-08 17:38:34 configure ubuntu-advantage-tools:amd64 27.7~22.04.1 <none>
2023-03-08 17:38:34 status unpacked ubuntu-advantage-tools:amd64 27.7~22.04.1
2023-03-08 17:38:34 status half-configured ubuntu-advantage-tools:amd64 27.7~22.04.1
2023-03-08 17:38:35 status installed ubuntu-advantage-tools:amd64 27.7~22.04.1
2023-03-08 17:38:35 configure networkd-dispatcher:all 2.1-2 <none>
2023-03-08 17:38:35 status unpacked networkd-dispatcher:all 2.1-2
2023-03-08 17:38:35 status half-configured networkd-dispatcher:all 2.1-2
2023-03-08 17:38:35 status installed networkd-dispatcher:all 2.1-2
2023-03-08 17:38:35 configure kbd:amd64 2.3.0-3ubuntu4 <none>
2023-03-08 17:38:35 status unpacked kbd:amd64 2.3.0-3ubuntu4
2023-03-08 17:38:35 status half-configured kbd:amd64 2.3.0-3ubuntu4
2023-03-08 17:38:35 status installed kbd:amd64 2.3.0-3ubuntu4
2023-03-08 17:38:35 configure console-setup-linux:all 1.205ubuntu3 <none>
2023-03-08 17:38:35 status unpacked console-setup-linux:all 1.205ubuntu3
2023-03-08 17:38:36 status half-configured console-setup-linux:all 1.205ubuntu3
2023-03-08 17:38:36 status installed console-setup-linux:all 1.205ubuntu3
2023-03-08 17:38:36 configure console-setup:all 1.205ubuntu3 <none>
2023-03-08 17:38:36 status unpacked console-setup:all 1.205ubuntu3
2023-03-08 17:38:36 status half-configured console-setup:all 1.205ubuntu3
2023-03-08 17:38:38 status installed console-setup:all 1.205ubuntu3
2023-03-08 17:38:38 configure ubuntu-minimal:amd64 1.481 <none>
2023-03-08 17:38:38 status unpacked ubuntu-minimal:amd64 1.481
2023-03-08 17:38:38 status half-configured ubuntu-minimal:amd64 1.481
2023-03-08 17:38:38 status installed ubuntu-minimal:amd64 1.481
2023-03-08 17:38:38 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2023-03-08 17:38:38 status half-configured libc-bin:amd64 2.35-0ubuntu3
2023-03-08 17:38:38 status installed libc-bin:amd64 2.35-0ubuntu3
2023-03-08 17:38:38 trigproc ca-certificates:all 20211016 <none>
2023-03-08 17:38:38 status half-configured ca-certificates:all 20211016
2023-03-08 17:38:38 status installed ca-certificates:all 20211016
2023-03-14 05:01:04 startup archives unpack
2023-03-14 05:01:05 install libnghttp2-14:amd64 <none> 1.43.0-1build3
2023-03-14 05:01:05 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2023-03-14 05:01:05 status half-installed libnghttp2-14:amd64 1.43.0-1build3
2023-03-14 05:01:05 status unpacked libnghttp2-14:amd64 1.43.0-1build3
2023-03-14 05:01:05 install libpsl5:amd64 <none> 0.21.0-1.2build2
2023-03-14 05:01:05 status half-installed libpsl5:amd64 0.21.0-1.2build2
2023-03-14 05:01:05 status unpacked libpsl5:amd64 0.21.0-1.2build2
2023-03-14 05:01:05 install libassuan0:amd64 <none> 2.5.5-1build1
2023-03-14 05:01:05 status half-installed libassuan0:amd64 2.5.5-1build1
2023-03-14 05:01:05 status unpacked libassuan0:amd64 2.5.5-1build1
2023-03-14 05:01:05 install gpgconf:amd64 <none> 2.2.27-3ubuntu2
2023-03-14 05:01:05 status half-installed gpgconf:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:05 status unpacked gpgconf:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:05 install libksba8:amd64 <none> 1.6.0-2build1
2023-03-14 05:01:05 status half-installed libksba8:amd64 1.6.0-2build1
2023-03-14 05:01:05 status unpacked libksba8:amd64 1.6.0-2build1
2023-03-14 05:01:05 install libsasl2-modules-db:amd64 <none> 2.1.27+dfsg2-3ubuntu1
2023-03-14 05:01:05 status half-installed libsasl2-modules-db:amd64 2.1.27+dfsg2-3ubuntu1
2023-03-14 05:01:05 status unpacked libsasl2-modules-db:amd64 2.1.27+dfsg2-3ubuntu1
2023-03-14 05:01:05 install libsasl2-2:amd64 <none> 2.1.27+dfsg2-3ubuntu1
2023-03-14 05:01:05 status half-installed libsasl2-2:amd64 2.1.27+dfsg2-3ubuntu1
2023-03-14 05:01:05 status unpacked libsasl2-2:amd64 2.1.27+dfsg2-3ubuntu1
2023-03-14 05:01:05 install libldap-2.5-0:amd64 <none> 2.5.11+dfsg-1~exp1ubuntu3
2023-03-14 05:01:05 status half-installed libldap-2.5-0:amd64 2.5.11+dfsg-1~exp1ubuntu3
2023-03-14 05:01:05 status unpacked libldap-2.5-0:amd64 2.5.11+dfsg-1~exp1ubuntu3
2023-03-14 05:01:05 install libnpth0:amd64 <none> 1.6-3build2
2023-03-14 05:01:05 status half-installed libnpth0:amd64 1.6-3build2
2023-03-14 05:01:05 status unpacked libnpth0:amd64 1.6-3build2
2023-03-14 05:01:05 install dirmngr:amd64 <none> 2.2.27-3ubuntu2
2023-03-14 05:01:05 status half-installed dirmngr:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:06 status unpacked dirmngr:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:06 install libpackagekit-glib2-18:amd64 <none> 1.2.5-2ubuntu2
2023-03-14 05:01:06 status half-installed libpackagekit-glib2-18:amd64 1.2.5-2ubuntu2
2023-03-14 05:01:06 status unpacked libpackagekit-glib2-18:amd64 1.2.5-2ubuntu2
2023-03-14 05:01:06 install gir1.2-packagekitglib-1.0:amd64 <none> 1.2.5-2ubuntu2
2023-03-14 05:01:06 status half-installed gir1.2-packagekitglib-1.0:amd64 1.2.5-2ubuntu2
2023-03-14 05:01:06 status unpacked gir1.2-packagekitglib-1.0:amd64 1.2.5-2ubuntu2
2023-03-14 05:01:06 install gnupg-l10n:all <none> 2.2.27-3ubuntu2
2023-03-14 05:01:06 status half-installed gnupg-l10n:all 2.2.27-3ubuntu2
2023-03-14 05:01:06 status unpacked gnupg-l10n:all 2.2.27-3ubuntu2
2023-03-14 05:01:06 install gnupg-utils:amd64 <none> 2.2.27-3ubuntu2
2023-03-14 05:01:06 status half-installed gnupg-utils:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:06 status unpacked gnupg-utils:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:06 install gpg:amd64 <none> 2.2.27-3ubuntu2
2023-03-14 05:01:06 status half-installed gpg:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:06 status unpacked gpg:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:06 install pinentry-curses:amd64 <none> 1.1.1-1build2
2023-03-14 05:01:06 status half-installed pinentry-curses:amd64 1.1.1-1build2
2023-03-14 05:01:06 status unpacked pinentry-curses:amd64 1.1.1-1build2
2023-03-14 05:01:06 install gpg-agent:amd64 <none> 2.2.27-3ubuntu2
2023-03-14 05:01:06 status half-installed gpg-agent:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:06 status unpacked gpg-agent:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:06 install gpg-wks-client:amd64 <none> 2.2.27-3ubuntu2
2023-03-14 05:01:06 status half-installed gpg-wks-client:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:06 status unpacked gpg-wks-client:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:06 install gpg-wks-server:amd64 <none> 2.2.27-3ubuntu2
2023-03-14 05:01:06 status half-installed gpg-wks-server:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:06 status unpacked gpg-wks-server:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:06 install gpgsm:amd64 <none> 2.2.27-3ubuntu2
2023-03-14 05:01:06 status half-installed gpgsm:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:07 status unpacked gpgsm:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:07 install gnupg:all <none> 2.2.27-3ubuntu2
2023-03-14 05:01:07 status half-installed gnupg:all 2.2.27-3ubuntu2
2023-03-14 05:01:07 status unpacked gnupg:all 2.2.27-3ubuntu2
2023-03-14 05:01:07 install libbrotli1:amd64 <none> 1.0.9-2build6
2023-03-14 05:01:07 status half-installed libbrotli1:amd64 1.0.9-2build6
2023-03-14 05:01:07 status unpacked libbrotli1:amd64 1.0.9-2build6
2023-03-14 05:01:07 install librtmp1:amd64 <none> 2.4+20151223.gitfa8646d.1-2build4
2023-03-14 05:01:07 status half-installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2build4
2023-03-14 05:01:07 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2build4
2023-03-14 05:01:07 install libssh-4:amd64 <none> 0.9.6-2build1
2023-03-14 05:01:07 status half-installed libssh-4:amd64 0.9.6-2build1
2023-03-14 05:01:07 status unpacked libssh-4:amd64 0.9.6-2build1
2023-03-14 05:01:07 install libcurl3-gnutls:amd64 <none> 7.81.0-1
2023-03-14 05:01:07 status half-installed libcurl3-gnutls:amd64 7.81.0-1
2023-03-14 05:01:07 status unpacked libcurl3-gnutls:amd64 7.81.0-1
2023-03-14 05:01:07 install libstemmer0d:amd64 <none> 2.2.0-1build1
2023-03-14 05:01:07 status half-installed libstemmer0d:amd64 2.2.0-1build1
2023-03-14 05:01:07 status unpacked libstemmer0d:amd64 2.2.0-1build1
2023-03-14 05:01:07 install libxmlb2:amd64 <none> 0.3.6-2build1
2023-03-14 05:01:07 status half-installed libxmlb2:amd64 0.3.6-2build1
2023-03-14 05:01:07 status unpacked libxmlb2:amd64 0.3.6-2build1
2023-03-14 05:01:07 install libappstream4:amd64 <none> 0.15.2-2
2023-03-14 05:01:07 status half-installed libappstream4:amd64 0.15.2-2
2023-03-14 05:01:07 status unpacked libappstream4:amd64 0.15.2-2
2023-03-14 05:01:07 install libdw1:amd64 <none> 0.186-1build1
2023-03-14 05:01:07 status half-installed libdw1:amd64 0.186-1build1
2023-03-14 05:01:07 status unpacked libdw1:amd64 0.186-1build1
2023-03-14 05:01:07 install libglib2.0-bin:amd64 <none> 2.72.1-1
2023-03-14 05:01:07 status half-installed libglib2.0-bin:amd64 2.72.1-1
2023-03-14 05:01:08 status unpacked libglib2.0-bin:amd64 2.72.1-1
2023-03-14 05:01:08 install libunwind8:amd64 <none> 1.3.2-2build2
2023-03-14 05:01:08 status half-installed libunwind8:amd64 1.3.2-2build2
2023-03-14 05:01:08 status unpacked libunwind8:amd64 1.3.2-2build2
2023-03-14 05:01:08 install libgstreamer1.0-0:amd64 <none> 1.20.1-1
2023-03-14 05:01:08 status half-installed libgstreamer1.0-0:amd64 1.20.1-1
2023-03-14 05:01:08 status unpacked libgstreamer1.0-0:amd64 1.20.1-1
2023-03-14 05:01:08 install libpolkit-gobject-1-0:amd64 <none> 0.105-33
2023-03-14 05:01:08 status half-installed libpolkit-gobject-1-0:amd64 0.105-33
2023-03-14 05:01:08 status unpacked libpolkit-gobject-1-0:amd64 0.105-33
2023-03-14 05:01:08 install libpolkit-agent-1-0:amd64 <none> 0.105-33
2023-03-14 05:01:08 status half-installed libpolkit-agent-1-0:amd64 0.105-33
2023-03-14 05:01:08 status unpacked libpolkit-agent-1-0:amd64 0.105-33
2023-03-14 05:01:08 install polkitd:amd64 <none> 0.105-33
2023-03-14 05:01:08 status half-installed polkitd:amd64 0.105-33
2023-03-14 05:01:08 status triggers-pending dbus:amd64 1.12.20-2ubuntu4
2023-03-14 05:01:08 status unpacked polkitd:amd64 0.105-33
2023-03-14 05:01:08 install pkexec:amd64 <none> 0.105-33
2023-03-14 05:01:08 status half-installed pkexec:amd64 0.105-33
2023-03-14 05:01:08 status unpacked pkexec:amd64 0.105-33
2023-03-14 05:01:08 install policykit-1:amd64 <none> 0.105-33
2023-03-14 05:01:08 status half-installed policykit-1:amd64 0.105-33
2023-03-14 05:01:08 status unpacked policykit-1:amd64 0.105-33
2023-03-14 05:01:08 install python3-blinker:all <none> 1.4+dfsg1-0.4
2023-03-14 05:01:08 status half-installed python3-blinker:all 1.4+dfsg1-0.4
2023-03-14 05:01:08 status unpacked python3-blinker:all 1.4+dfsg1-0.4
2023-03-14 05:01:09 install python3-cffi-backend:amd64 <none> 1.15.0-1build2
2023-03-14 05:01:09 status half-installed python3-cffi-backend:amd64 1.15.0-1build2
2023-03-14 05:01:09 status unpacked python3-cffi-backend:amd64 1.15.0-1build2
2023-03-14 05:01:09 install python3-cryptography:amd64 <none> 3.4.8-1ubuntu2
2023-03-14 05:01:09 status half-installed python3-cryptography:amd64 3.4.8-1ubuntu2
2023-03-14 05:01:09 status unpacked python3-cryptography:amd64 3.4.8-1ubuntu2
2023-03-14 05:01:09 install python3-pyparsing:all <none> 2.4.7-1
2023-03-14 05:01:09 status half-installed python3-pyparsing:all 2.4.7-1
2023-03-14 05:01:09 status unpacked python3-pyparsing:all 2.4.7-1
2023-03-14 05:01:09 install python3-httplib2:all <none> 0.20.2-2
2023-03-14 05:01:09 status half-installed python3-httplib2:all 0.20.2-2
2023-03-14 05:01:09 status unpacked python3-httplib2:all 0.20.2-2
2023-03-14 05:01:09 install python3-more-itertools:all <none> 8.10.0-2
2023-03-14 05:01:09 status half-installed python3-more-itertools:all 8.10.0-2
2023-03-14 05:01:09 status unpacked python3-more-itertools:all 8.10.0-2
2023-03-14 05:01:09 install python3-zipp:all <none> 1.0.0-3
2023-03-14 05:01:09 status half-installed python3-zipp:all 1.0.0-3
2023-03-14 05:01:09 status unpacked python3-zipp:all 1.0.0-3
2023-03-14 05:01:09 install python3-importlib-metadata:all <none> 4.6.4-1
2023-03-14 05:01:09 status half-installed python3-importlib-metadata:all 4.6.4-1
2023-03-14 05:01:09 status unpacked python3-importlib-metadata:all 4.6.4-1
2023-03-14 05:01:09 install python3-jeepney:all <none> 0.7.1-3
2023-03-14 05:01:09 status half-installed python3-jeepney:all 0.7.1-3
2023-03-14 05:01:09 status unpacked python3-jeepney:all 0.7.1-3
2023-03-14 05:01:09 install python3-jwt:all <none> 2.3.0-1
2023-03-14 05:01:09 status half-installed python3-jwt:all 2.3.0-1
2023-03-14 05:01:09 status unpacked python3-jwt:all 2.3.0-1
2023-03-14 05:01:10 install python3-secretstorage:all <none> 3.3.1-1
2023-03-14 05:01:10 status half-installed python3-secretstorage:all 3.3.1-1
2023-03-14 05:01:10 status unpacked python3-secretstorage:all 3.3.1-1
2023-03-14 05:01:10 install python3-keyring:all <none> 23.5.0-1
2023-03-14 05:01:10 status half-installed python3-keyring:all 23.5.0-1
2023-03-14 05:01:10 status unpacked python3-keyring:all 23.5.0-1
2023-03-14 05:01:10 install python3-lazr.uri:all <none> 1.0.6-2
2023-03-14 05:01:10 status half-installed python3-lazr.uri:all 1.0.6-2
2023-03-14 05:01:10 status unpacked python3-lazr.uri:all 1.0.6-2
2023-03-14 05:01:10 install python3-wadllib:all <none> 1.3.6-1
2023-03-14 05:01:10 status half-installed python3-wadllib:all 1.3.6-1
2023-03-14 05:01:10 status unpacked python3-wadllib:all 1.3.6-1
2023-03-14 05:01:10 install python3-distro:all <none> 1.7.0-1
2023-03-14 05:01:10 status half-installed python3-distro:all 1.7.0-1
2023-03-14 05:01:10 status unpacked python3-distro:all 1.7.0-1
2023-03-14 05:01:10 install python3-oauthlib:all <none> 3.2.0-1
2023-03-14 05:01:10 status half-installed python3-oauthlib:all 3.2.0-1
2023-03-14 05:01:10 status unpacked python3-oauthlib:all 3.2.0-1
2023-03-14 05:01:10 install python3-six:all <none> 1.16.0-3ubuntu1
2023-03-14 05:01:10 status half-installed python3-six:all 1.16.0-3ubuntu1
2023-03-14 05:01:10 status unpacked python3-six:all 1.16.0-3ubuntu1
2023-03-14 05:01:10 install python3-lazr.restfulclient:all <none> 0.14.4-1
2023-03-14 05:01:10 status half-installed python3-lazr.restfulclient:all 0.14.4-1
2023-03-14 05:01:10 status unpacked python3-lazr.restfulclient:all 0.14.4-1
2023-03-14 05:01:10 install python3-launchpadlib:all <none> 1.10.16-1
2023-03-14 05:01:10 status half-installed python3-launchpadlib:all 1.10.16-1
2023-03-14 05:01:10 status unpacked python3-launchpadlib:all 1.10.16-1
2023-03-14 05:01:11 install python3-software-properties:all <none> 0.99.22
2023-03-14 05:01:11 status half-installed python3-software-properties:all 0.99.22
2023-03-14 05:01:11 status unpacked python3-software-properties:all 0.99.22
2023-03-14 05:01:11 install packagekit:amd64 <none> 1.2.5-2ubuntu2
2023-03-14 05:01:11 status half-installed packagekit:amd64 1.2.5-2ubuntu2
2023-03-14 05:01:11 status unpacked packagekit:amd64 1.2.5-2ubuntu2
2023-03-14 05:01:11 install software-properties-common:all <none> 0.99.22
2023-03-14 05:01:11 status half-installed software-properties-common:all 0.99.22
2023-03-14 05:01:11 status unpacked software-properties-common:all 0.99.22
2023-03-14 05:01:11 startup packages configure
2023-03-14 05:01:11 configure libksba8:amd64 1.6.0-2build1 <none>
2023-03-14 05:01:11 status unpacked libksba8:amd64 1.6.0-2build1
2023-03-14 05:01:11 status half-configured libksba8:amd64 1.6.0-2build1
2023-03-14 05:01:11 status installed libksba8:amd64 1.6.0-2build1
2023-03-14 05:01:11 configure python3-more-itertools:all 8.10.0-2 <none>
2023-03-14 05:01:11 status unpacked python3-more-itertools:all 8.10.0-2
2023-03-14 05:01:11 status half-configured python3-more-itertools:all 8.10.0-2
2023-03-14 05:01:11 status installed python3-more-itertools:all 8.10.0-2
2023-03-14 05:01:11 configure libdw1:amd64 0.186-1build1 <none>
2023-03-14 05:01:11 status unpacked libdw1:amd64 0.186-1build1
2023-03-14 05:01:11 status half-configured libdw1:amd64 0.186-1build1
2023-03-14 05:01:11 status installed libdw1:amd64 0.186-1build1
2023-03-14 05:01:11 configure libpsl5:amd64 0.21.0-1.2build2 <none>
2023-03-14 05:01:11 status unpacked libpsl5:amd64 0.21.0-1.2build2
2023-03-14 05:01:11 status half-configured libpsl5:amd64 0.21.0-1.2build2
2023-03-14 05:01:11 status installed libpsl5:amd64 0.21.0-1.2build2
2023-03-14 05:01:11 configure python3-distro:all 1.7.0-1 <none>
2023-03-14 05:01:11 status unpacked python3-distro:all 1.7.0-1
2023-03-14 05:01:11 status half-configured python3-distro:all 1.7.0-1
2023-03-14 05:01:12 status installed python3-distro:all 1.7.0-1
2023-03-14 05:01:12 configure python3-jwt:all 2.3.0-1 <none>
2023-03-14 05:01:12 status unpacked python3-jwt:all 2.3.0-1
2023-03-14 05:01:12 status half-configured python3-jwt:all 2.3.0-1
2023-03-14 05:01:12 status installed python3-jwt:all 2.3.0-1
2023-03-14 05:01:12 configure libxmlb2:amd64 0.3.6-2build1 <none>
2023-03-14 05:01:12 status unpacked libxmlb2:amd64 0.3.6-2build1
2023-03-14 05:01:12 status half-configured libxmlb2:amd64 0.3.6-2build1
2023-03-14 05:01:12 status installed libxmlb2:amd64 0.3.6-2build1
2023-03-14 05:01:12 configure libbrotli1:amd64 1.0.9-2build6 <none>
2023-03-14 05:01:12 status unpacked libbrotli1:amd64 1.0.9-2build6
2023-03-14 05:01:12 status half-configured libbrotli1:amd64 1.0.9-2build6
2023-03-14 05:01:12 status installed libbrotli1:amd64 1.0.9-2build6
2023-03-14 05:01:12 configure libnghttp2-14:amd64 1.43.0-1build3 <none>
2023-03-14 05:01:12 status unpacked libnghttp2-14:amd64 1.43.0-1build3
2023-03-14 05:01:12 status half-configured libnghttp2-14:amd64 1.43.0-1build3
2023-03-14 05:01:12 status installed libnghttp2-14:amd64 1.43.0-1build3
2023-03-14 05:01:12 configure libglib2.0-bin:amd64 2.72.1-1 <none>
2023-03-14 05:01:12 status unpacked libglib2.0-bin:amd64 2.72.1-1
2023-03-14 05:01:12 status half-configured libglib2.0-bin:amd64 2.72.1-1
2023-03-14 05:01:12 status installed libglib2.0-bin:amd64 2.72.1-1
2023-03-14 05:01:12 configure libpackagekit-glib2-18:amd64 1.2.5-2ubuntu2 <none>
2023-03-14 05:01:12 status unpacked libpackagekit-glib2-18:amd64 1.2.5-2ubuntu2
2023-03-14 05:01:12 status half-configured libpackagekit-glib2-18:amd64 1.2.5-2ubuntu2
2023-03-14 05:01:12 status installed libpackagekit-glib2-18:amd64 1.2.5-2ubuntu2
2023-03-14 05:01:12 configure libnpth0:amd64 1.6-3build2 <none>
2023-03-14 05:01:12 status unpacked libnpth0:amd64 1.6-3build2
2023-03-14 05:01:12 status half-configured libnpth0:amd64 1.6-3build2
2023-03-14 05:01:12 status installed libnpth0:amd64 1.6-3build2
2023-03-14 05:01:12 configure python3-lazr.uri:all 1.0.6-2 <none>
2023-03-14 05:01:12 status unpacked python3-lazr.uri:all 1.0.6-2
2023-03-14 05:01:12 status half-configured python3-lazr.uri:all 1.0.6-2
2023-03-14 05:01:13 status installed python3-lazr.uri:all 1.0.6-2
2023-03-14 05:01:13 configure libassuan0:amd64 2.5.5-1build1 <none>
2023-03-14 05:01:13 status unpacked libassuan0:amd64 2.5.5-1build1
2023-03-14 05:01:13 status half-configured libassuan0:amd64 2.5.5-1build1
2023-03-14 05:01:13 status installed libassuan0:amd64 2.5.5-1build1
2023-03-14 05:01:13 configure python3-zipp:all 1.0.0-3 <none>
2023-03-14 05:01:13 status unpacked python3-zipp:all 1.0.0-3
2023-03-14 05:01:13 status half-configured python3-zipp:all 1.0.0-3
2023-03-14 05:01:13 status installed python3-zipp:all 1.0.0-3
2023-03-14 05:01:13 configure libunwind8:amd64 1.3.2-2build2 <none>
2023-03-14 05:01:13 status unpacked libunwind8:amd64 1.3.2-2build2
2023-03-14 05:01:13 status half-configured libunwind8:amd64 1.3.2-2build2
2023-03-14 05:01:13 status installed libunwind8:amd64 1.3.2-2build2
2023-03-14 05:01:13 configure libsasl2-modules-db:amd64 2.1.27+dfsg2-3ubuntu1 <none>
2023-03-14 05:01:13 status unpacked libsasl2-modules-db:amd64 2.1.27+dfsg2-3ubuntu1
2023-03-14 05:01:13 status half-configured libsasl2-modules-db:amd64 2.1.27+dfsg2-3ubuntu1
2023-03-14 05:01:13 status installed libsasl2-modules-db:amd64 2.1.27+dfsg2-3ubuntu1
2023-03-14 05:01:13 configure python3-six:all 1.16.0-3ubuntu1 <none>
2023-03-14 05:01:13 status unpacked python3-six:all 1.16.0-3ubuntu1
2023-03-14 05:01:13 status half-configured python3-six:all 1.16.0-3ubuntu1
2023-03-14 05:01:13 status installed python3-six:all 1.16.0-3ubuntu1
2023-03-14 05:01:13 configure gir1.2-packagekitglib-1.0:amd64 1.2.5-2ubuntu2 <none>
2023-03-14 05:01:13 status unpacked gir1.2-packagekitglib-1.0:amd64 1.2.5-2ubuntu2
2023-03-14 05:01:13 status half-configured gir1.2-packagekitglib-1.0:amd64 1.2.5-2ubuntu2
2023-03-14 05:01:13 status installed gir1.2-packagekitglib-1.0:amd64 1.2.5-2ubuntu2
2023-03-14 05:01:13 configure python3-pyparsing:all 2.4.7-1 <none>
2023-03-14 05:01:13 status unpacked python3-pyparsing:all 2.4.7-1
2023-03-14 05:01:13 status half-configured python3-pyparsing:all 2.4.7-1
2023-03-14 05:01:14 status installed python3-pyparsing:all 2.4.7-1
2023-03-14 05:01:14 configure gnupg-l10n:all 2.2.27-3ubuntu2 <none>
2023-03-14 05:01:14 status unpacked gnupg-l10n:all 2.2.27-3ubuntu2
2023-03-14 05:01:14 status half-configured gnupg-l10n:all 2.2.27-3ubuntu2
2023-03-14 05:01:14 status installed gnupg-l10n:all 2.2.27-3ubuntu2
2023-03-14 05:01:14 configure librtmp1:amd64 2.4+20151223.gitfa8646d.1-2build4 <none>
2023-03-14 05:01:14 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2build4
2023-03-14 05:01:14 status half-configured librtmp1:amd64 2.4+20151223.gitfa8646d.1-2build4
2023-03-14 05:01:14 status installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2build4
2023-03-14 05:01:14 configure python3-wadllib:all 1.3.6-1 <none>
2023-03-14 05:01:14 status unpacked python3-wadllib:all 1.3.6-1
2023-03-14 05:01:14 status half-configured python3-wadllib:all 1.3.6-1
2023-03-14 05:01:14 status installed python3-wadllib:all 1.3.6-1
2023-03-14 05:01:14 configure libsasl2-2:amd64 2.1.27+dfsg2-3ubuntu1 <none>
2023-03-14 05:01:14 status unpacked libsasl2-2:amd64 2.1.27+dfsg2-3ubuntu1
2023-03-14 05:01:14 status half-configured libsasl2-2:amd64 2.1.27+dfsg2-3ubuntu1
2023-03-14 05:01:14 status installed libsasl2-2:amd64 2.1.27+dfsg2-3ubuntu1
2023-03-14 05:01:14 configure libssh-4:amd64 0.9.6-2build1 <none>
2023-03-14 05:01:14 status unpacked libssh-4:amd64 0.9.6-2build1
2023-03-14 05:01:14 status half-configured libssh-4:amd64 0.9.6-2build1
2023-03-14 05:01:14 status installed libssh-4:amd64 0.9.6-2build1
2023-03-14 05:01:14 configure python3-jeepney:all 0.7.1-3 <none>
2023-03-14 05:01:14 status unpacked python3-jeepney:all 0.7.1-3
2023-03-14 05:01:14 status half-configured python3-jeepney:all 0.7.1-3
2023-03-14 05:01:14 status installed python3-jeepney:all 0.7.1-3
2023-03-14 05:01:14 configure gpgconf:amd64 2.2.27-3ubuntu2 <none>
2023-03-14 05:01:14 status unpacked gpgconf:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:14 status half-configured gpgconf:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:14 status installed gpgconf:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:14 configure python3-httplib2:all 0.20.2-2 <none>
2023-03-14 05:01:14 status unpacked python3-httplib2:all 0.20.2-2
2023-03-14 05:01:14 status half-configured python3-httplib2:all 0.20.2-2
2023-03-14 05:01:15 status installed python3-httplib2:all 0.20.2-2
2023-03-14 05:01:15 configure libstemmer0d:amd64 2.2.0-1build1 <none>
2023-03-14 05:01:15 status unpacked libstemmer0d:amd64 2.2.0-1build1
2023-03-14 05:01:15 status half-configured libstemmer0d:amd64 2.2.0-1build1
2023-03-14 05:01:15 status installed libstemmer0d:amd64 2.2.0-1build1
2023-03-14 05:01:15 configure gpg:amd64 2.2.27-3ubuntu2 <none>
2023-03-14 05:01:15 status unpacked gpg:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:15 status half-configured gpg:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:15 status installed gpg:amd64 2.2.27-3ubuntu2
2023-03-14 05:01:15 configure libpolkit-gobject-1-0:amd64 0.105-33 <none>
2023-03-14 05:01:15 status unpacked libpolkit-gobject-1-0:amd64 0.105-33
2023-03-14 05:01:15 status half-configured libpolkit-gobject-1-0:amd64 0.105-33
2023-03-14 05:01:15 status installed libpolkit-gobject-1-0:amd64 0.105-33
2023-03-14 05:01:15 configure libgstreamer1.0-0:amd64 1.20.1-1 <none>
2023-03-14 05:01:15 status unpacked libgstreamer1.0-0:amd64 1.20.1-1
2023-03-14 05:01:15 status half-configured libgstreamer1.0-0:amd64 1.20.1-1
2023-03-14 05:01:15 status installed libgstreamer1.0-0:amd64 1.20.1-1
